,file_name,tag
54,dataset\sphere\raw\raw_084.png,0
4317,dataset\mesh_pot\raw\raw_051.png,11
4052,dataset\mesh_pot\raw\raw_111.png,11
877,dataset\nut\raw\raw_195.png,2
2581,dataset\usb_mini\raw\raw_124.png,7
3075,dataset\usb_typec\raw\raw_275.png,8
3638,dataset\hex_key\raw\raw_339.png,10
682,dataset\cylinder\raw\raw_009.png,1
575,dataset\cylinder\raw\raw_434.png,1
2840,dataset\usb_mini\raw\raw_194.png,7
4199,dataset\mesh_pot\raw\raw_094.png,11
496,dataset\cylinder\raw\raw_074.png,1
1095,dataset\bolt\raw\raw_073.png,3
3255,dataset\key\raw\raw_195.png,9
4100,dataset\mesh_pot\raw\raw_361.png,11
1641,dataset\spanner\raw\raw_365.png,4
1066,dataset\nut\raw\raw_302.png,2
558,dataset\cylinder\raw\raw_200.png,1
2653,dataset\usb_mini\raw\raw_103.png,7
3301,dataset\key\raw\raw_279.png,9
1349,dataset\bolt\raw\raw_110.png,3
923,dataset\nut\raw\raw_047.png,2
1067,dataset\nut\raw\raw_162.png,2
4232,dataset\mesh_pot\raw\raw_000.png,11
278,dataset\sphere\raw\raw_405.png,0
1577,dataset\spanner\raw\raw_080.png,4
2516,dataset\lego_2x3\raw\raw_081.png,6
3911,dataset\hex_key\raw\raw_073.png,10
3158,dataset\usb_typec\raw\raw_341.png,8
2739,dataset\usb_mini\raw\raw_239.png,7
122,dataset\sphere\raw\raw_419.png,0
1487,dataset\spanner\raw\raw_476.png,4
2491,dataset\lego_2x3\raw\raw_215.png,6
2864,dataset\usb_mini\raw\raw_059.png,7
4149,dataset\mesh_pot\raw\raw_123.png,11
1752,dataset\spanner\raw\raw_261.png,4
1698,dataset\spanner\raw\raw_120.png,4
1393,dataset\bolt\raw\raw_089.png,3
2713,dataset\usb_mini\raw\raw_008.png,7
901,dataset\nut\raw\raw_493.png,2
3850,dataset\hex_key\raw\raw_211.png,10
4313,dataset\mesh_pot\raw\raw_325.png,11
3487,dataset\key\raw\raw_109.png,9
2106,dataset\lego_1x2\raw\raw_035.png,5
1814,dataset\lego_1x2\raw\raw_331.png,5
3137,dataset\usb_typec\raw\raw_115.png,8
1672,dataset\spanner\raw\raw_176.png,4
1436,dataset\bolt\raw\raw_306.png,3
3370,dataset\key\raw\raw_008.png,9
2629,dataset\usb_mini\raw\raw_016.png,7
2158,dataset\lego_1x2\raw\raw_188.png,5
3764,dataset\hex_key\raw\raw_080.png,10
3496,dataset\key\raw\raw_352.png,9
776,dataset\nut\raw\raw_037.png,2
3853,dataset\hex_key\raw\raw_136.png,10
3004,dataset\usb_typec\raw\raw_281.png,8
2613,dataset\usb_mini\raw\raw_135.png,7
3316,dataset\key\raw\raw_258.png,9
3204,dataset\usb_typec\raw\raw_358.png,8
2102,dataset\lego_1x2\raw\raw_277.png,5
1105,dataset\bolt\raw\raw_215.png,3
2683,dataset\usb_mini\raw\raw_032.png,7
1730,dataset\spanner\raw\raw_361.png,4
1565,dataset\spanner\raw\raw_247.png,4
1809,dataset\lego_1x2\raw\raw_302.png,5
2648,dataset\usb_mini\raw\raw_212.png,7
1892,dataset\lego_1x2\raw\raw_008.png,5
3162,dataset\usb_typec\raw\raw_396.png,8
837,dataset\nut\raw\raw_390.png,2
1719,dataset\spanner\raw\raw_260.png,4
533,dataset\cylinder\raw\raw_025.png,1
3268,dataset\key\raw\raw_234.png,9
1590,dataset\spanner\raw\raw_270.png,4
1272,dataset\bolt\raw\raw_001.png,3
1794,dataset\spanner\raw\raw_333.png,4
2129,dataset\lego_1x2\raw\raw_096.png,5
815,dataset\nut\raw\raw_156.png,2
3013,dataset\usb_typec\raw\raw_177.png,8
1359,dataset\bolt\raw\raw_312.png,3
2149,dataset\lego_1x2\raw\raw_259.png,5
4235,dataset\mesh_pot\raw\raw_266.png,11
3805,dataset\hex_key\raw\raw_198.png,10
1478,dataset\spanner\raw\raw_018.png,4
2320,dataset\lego_2x3\raw\raw_386.png,6
2951,dataset\usb_typec\raw\raw_084.png,8
3079,dataset\usb_typec\raw\raw_202.png,8
2627,dataset\usb_mini\raw\raw_262.png,7
1305,dataset\bolt\raw\raw_033.png,3
385,dataset\cylinder\raw\raw_484.png,1
1179,dataset\bolt\raw\raw_127.png,3
3690,dataset\hex_key\raw\raw_021.png,10
3020,dataset\usb_typec\raw\raw_023.png,8
696,dataset\cylinder\raw\raw_285.png,1
13,dataset\sphere\raw\raw_229.png,0
234,dataset\sphere\raw\raw_390.png,0
4083,dataset\mesh_pot\raw\raw_033.png,11
1159,dataset\bolt\raw\raw_264.png,3
3546,dataset\key\raw\raw_102.png,9
725,dataset\nut\raw\raw_443.png,2
1584,dataset\spanner\raw\raw_452.png,4
1690,dataset\spanner\raw\raw_245.png,4
1640,dataset\spanner\raw\raw_023.png,4
1699,dataset\spanner\raw\raw_221.png,4
1912,dataset\lego_1x2\raw\raw_394.png,5
2397,dataset\lego_2x3\raw\raw_313.png,6
3443,dataset\key\raw\raw_320.png,9
2506,dataset\lego_2x3\raw\raw_119.png,6
2218,dataset\lego_2x3\raw\raw_062.png,6
847,dataset\nut\raw\raw_487.png,2
252,dataset\sphere\raw\raw_124.png,0
2946,dataset\usb_typec\raw\raw_178.png,8
3509,dataset\key\raw\raw_246.png,9
2511,dataset\lego_2x3\raw\raw_032.png,6
661,dataset\cylinder\raw\raw_490.png,1
90,dataset\sphere\raw\raw_288.png,0
2545,dataset\usb_mini\raw\raw_043.png,7
3606,dataset\hex_key\raw\raw_348.png,10
123,dataset\sphere\raw\raw_159.png,0
3708,dataset\hex_key\raw\raw_312.png,10
2843,dataset\usb_mini\raw\raw_366.png,7
2980,dataset\usb_typec\raw\raw_022.png,8
871,dataset\nut\raw\raw_032.png,2
3780,dataset\hex_key\raw\raw_280.png,10
3199,dataset\usb_typec\raw\raw_352.png,8
4228,dataset\mesh_pot\raw\raw_083.png,11
2132,dataset\lego_1x2\raw\raw_339.png,5
2813,dataset\usb_mini\raw\raw_179.png,7
3111,dataset\usb_typec\raw\raw_230.png,8
779,dataset\nut\raw\raw_209.png,2
1513,dataset\spanner\raw\raw_130.png,4
4156,dataset\mesh_pot\raw\raw_382.png,11
2691,dataset\usb_mini\raw\raw_208.png,7
1406,dataset\bolt\raw\raw_280.png,3
2405,dataset\lego_2x3\raw\raw_361.png,6
1168,dataset\bolt\raw\raw_186.png,3
526,dataset\cylinder\raw\raw_232.png,1
1729,dataset\spanner\raw\raw_021.png,4
2233,dataset\lego_2x3\raw\raw_075.png,6
2441,dataset\lego_2x3\raw\raw_106.png,6
413,dataset\cylinder\raw\raw_328.png,1
3602,dataset\hex_key\raw\raw_395.png,10
3510,dataset\key\raw\raw_152.png,9
1376,dataset\bolt\raw\raw_003.png,3
3282,dataset\key\raw\raw_432.png,9
78,dataset\sphere\raw\raw_088.png,0
1602,dataset\spanner\raw\raw_437.png,4
560,dataset\cylinder\raw\raw_062.png,1
3362,dataset\key\raw\raw_315.png,9
1885,dataset\lego_1x2\raw\raw_308.png,5
930,dataset\nut\raw\raw_020.png,2
286,dataset\sphere\raw\raw_337.png,0
2901,dataset\usb_typec\raw\raw_231.png,8
3248,dataset\key\raw\raw_300.png,9
2595,dataset\usb_mini\raw\raw_352.png,7
84,dataset\sphere\raw\raw_101.png,0
3758,dataset\hex_key\raw\raw_423.png,10
2074,dataset\lego_1x2\raw\raw_268.png,5
2307,dataset\lego_2x3\raw\raw_264.png,6
4319,dataset\mesh_pot\raw\raw_030.png,11
3676,dataset\hex_key\raw\raw_303.png,10
3253,dataset\key\raw\raw_269.png,9
2789,dataset\usb_mini\raw\raw_130.png,7
3643,dataset\hex_key\raw\raw_317.png,10
4128,dataset\mesh_pot\raw\raw_177.png,11
1812,dataset\lego_1x2\raw\raw_066.png,5
412,dataset\cylinder\raw\raw_001.png,1
3232,dataset\usb_typec\raw\raw_132.png,8
46,dataset\sphere\raw\raw_259.png,0
1651,dataset\spanner\raw\raw_050.png,4
5,dataset\sphere\raw\raw_093.png,0
4236,dataset\mesh_pot\raw\raw_092.png,11
603,dataset\cylinder\raw\raw_266.png,1
1210,dataset\bolt\raw\raw_452.png,3
4058,dataset\mesh_pot\raw\raw_193.png,11
1963,dataset\lego_1x2\raw\raw_087.png,5
727,dataset\nut\raw\raw_406.png,2
4013,dataset\mesh_pot\raw\raw_157.png,11
1173,dataset\bolt\raw\raw_241.png,3
869,dataset\nut\raw\raw_498.png,2
4088,dataset\mesh_pot\raw\raw_250.png,11
3866,dataset\hex_key\raw\raw_100.png,10
1600,dataset\spanner\raw\raw_184.png,4
3896,dataset\hex_key\raw\raw_099.png,10
2769,dataset\usb_mini\raw\raw_357.png,7
3976,dataset\mesh_pot\raw\raw_282.png,11
3073,dataset\usb_typec\raw\raw_043.png,8
1079,dataset\nut\raw\raw_050.png,2
3163,dataset\usb_typec\raw\raw_387.png,8
303,dataset\sphere\raw\raw_227.png,0
3804,dataset\hex_key\raw\raw_005.png,10
1197,dataset\bolt\raw\raw_449.png,3
1301,dataset\bolt\raw\raw_469.png,3
4003,dataset\mesh_pot\raw\raw_294.png,11
1530,dataset\spanner\raw\raw_459.png,4
1293,dataset\bolt\raw\raw_036.png,3
3467,dataset\key\raw\raw_085.png,9
207,dataset\sphere\raw\raw_404.png,0
3221,dataset\usb_typec\raw\raw_081.png,8
2465,dataset\lego_2x3\raw\raw_275.png,6
4271,dataset\mesh_pot\raw\raw_242.png,11
416,dataset\cylinder\raw\raw_338.png,1
3534,dataset\key\raw\raw_381.png,9
1793,dataset\spanner\raw\raw_149.png,4
2227,dataset\lego_2x3\raw\raw_008.png,6
965,dataset\nut\raw\raw_063.png,2
715,dataset\cylinder\raw\raw_020.png,1
3015,dataset\usb_typec\raw\raw_125.png,8
3401,dataset\key\raw\raw_394.png,9
3418,dataset\key\raw\raw_032.png,9
1151,dataset\bolt\raw\raw_011.png,3
2791,dataset\usb_mini\raw\raw_230.png,7
3098,dataset\usb_typec\raw\raw_209.png,8
2742,dataset\usb_mini\raw\raw_391.png,7
585,dataset\cylinder\raw\raw_185.png,1
2375,dataset\lego_2x3\raw\raw_394.png,6
1911,dataset\lego_1x2\raw\raw_078.png,5
3394,dataset\key\raw\raw_244.png,9
4224,dataset\mesh_pot\raw\raw_184.png,11
2160,dataset\lego_2x3\raw\raw_184.png,6
3864,dataset\hex_key\raw\raw_397.png,10
987,dataset\nut\raw\raw_300.png,2
12,dataset\sphere\raw\raw_080.png,0
742,dataset\nut\raw\raw_054.png,2
3981,dataset\mesh_pot\raw\raw_170.png,11
3207,dataset\usb_typec\raw\raw_050.png,8
674,dataset\cylinder\raw\raw_479.png,1
3423,dataset\key\raw\raw_307.png,9
1717,dataset\spanner\raw\raw_125.png,4
4197,dataset\mesh_pot\raw\raw_028.png,11
158,dataset\sphere\raw\raw_180.png,0
16,dataset\sphere\raw\raw_122.png,0
2368,dataset\lego_2x3\raw\raw_033.png,6
1713,dataset\spanner\raw\raw_205.png,4
3126,dataset\usb_typec\raw\raw_002.png,8
3504,dataset\key\raw\raw_119.png,9
2180,dataset\lego_2x3\raw\raw_102.png,6
1265,dataset\bolt\raw\raw_024.png,3
1375,dataset\bolt\raw\raw_210.png,3
1832,dataset\lego_1x2\raw\raw_251.png,5
3706,dataset\hex_key\raw\raw_398.png,10
1965,dataset\lego_1x2\raw\raw_344.png,5
1942,dataset\lego_1x2\raw\raw_252.png,5
4297,dataset\mesh_pot\raw\raw_317.png,11
663,dataset\cylinder\raw\raw_333.png,1
2394,dataset\lego_2x3\raw\raw_024.png,6
3469,dataset\key\raw\raw_267.png,9
3290,dataset\key\raw\raw_430.png,9
3595,dataset\key\raw\raw_181.png,9
1789,dataset\spanner\raw\raw_413.png,4
2077,dataset\lego_1x2\raw\raw_080.png,5
3385,dataset\key\raw\raw_369.png,9
1438,dataset\bolt\raw\raw_203.png,3
3335,dataset\key\raw\raw_072.png,9
2666,dataset\usb_mini\raw\raw_020.png,7
3403,dataset\key\raw\raw_285.png,9
162,dataset\sphere\raw\raw_187.png,0
353,dataset\sphere\raw\raw_175.png,0
724,dataset\nut\raw\raw_018.png,2
2895,dataset\usb_typec\raw\raw_143.png,8
3108,dataset\usb_typec\raw\raw_157.png,8
4255,dataset\mesh_pot\raw\raw_241.png,11
3539,dataset\key\raw\raw_367.png,9
1451,dataset\spanner\raw\raw_304.png,4
2740,dataset\usb_mini\raw\raw_152.png,7
139,dataset\sphere\raw\raw_251.png,0
174,dataset\sphere\raw\raw_205.png,0
2337,dataset\lego_2x3\raw\raw_340.png,6
1788,dataset\spanner\raw\raw_457.png,4
622,dataset\cylinder\raw\raw_236.png,1
2643,dataset\usb_mini\raw\raw_397.png,7
3441,dataset\key\raw\raw_151.png,9
1810,dataset\lego_1x2\raw\raw_261.png,5
1757,dataset\spanner\raw\raw_324.png,4
2878,dataset\usb_mini\raw\raw_107.png,7
2575,dataset\usb_mini\raw\raw_100.png,7
249,dataset\sphere\raw\raw_192.png,0
1899,dataset\lego_1x2\raw\raw_315.png,5
3127,dataset\usb_typec\raw\raw_136.png,8
3476,dataset\key\raw\raw_227.png,9
2538,dataset\usb_mini\raw\raw_189.png,7
3413,dataset\key\raw\raw_230.png,9
1940,dataset\lego_1x2\raw\raw_365.png,5
3170,dataset\usb_typec\raw\raw_328.png,8
652,dataset\cylinder\raw\raw_334.png,1
813,dataset\nut\raw\raw_452.png,2
3258,dataset\key\raw\raw_200.png,9
3217,dataset\usb_typec\raw\raw_198.png,8
942,dataset\nut\raw\raw_046.png,2
2041,dataset\lego_1x2\raw\raw_019.png,5
1666,dataset\spanner\raw\raw_156.png,4
2175,dataset\lego_2x3\raw\raw_099.png,6
1562,dataset\spanner\raw\raw_498.png,4
168,dataset\sphere\raw\raw_380.png,0
1570,dataset\spanner\raw\raw_181.png,4
2762,dataset\usb_mini\raw\raw_014.png,7
232,dataset\sphere\raw\raw_326.png,0
3570,dataset\key\raw\raw_169.png,9
1264,dataset\bolt\raw\raw_324.png,3
2625,dataset\usb_mini\raw\raw_051.png,7
2084,dataset\lego_1x2\raw\raw_047.png,5
3836,dataset\hex_key\raw\raw_122.png,10
3406,dataset\key\raw\raw_194.png,9
1772,dataset\spanner\raw\raw_401.png,4
2150,dataset\lego_1x2\raw\raw_322.png,5
2866,dataset\usb_mini\raw\raw_181.png,7
2040,dataset\lego_1x2\raw\raw_151.png,5
281,dataset\sphere\raw\raw_117.png,0
2325,dataset\lego_2x3\raw\raw_390.png,6
431,dataset\cylinder\raw\raw_277.png,1
1823,dataset\lego_1x2\raw\raw_348.png,5
1115,dataset\bolt\raw\raw_252.png,3
3710,dataset\hex_key\raw\raw_200.png,10
1873,dataset\lego_1x2\raw\raw_359.png,5
4307,dataset\mesh_pot\raw\raw_163.png,11
1897,dataset\lego_1x2\raw\raw_118.png,5
1431,dataset\bolt\raw\raw_129.png,3
3945,dataset\hex_key\raw\raw_194.png,10
3785,dataset\hex_key\raw\raw_186.png,10
125,dataset\sphere\raw\raw_402.png,0
4051,dataset\mesh_pot\raw\raw_091.png,11
1948,dataset\lego_1x2\raw\raw_122.png,5
1502,dataset\spanner\raw\raw_128.png,4
4178,dataset\mesh_pot\raw\raw_148.png,11
3561,dataset\key\raw\raw_426.png,9
3969,dataset\mesh_pot\raw\raw_298.png,11
3322,dataset\key\raw\raw_009.png,9
2497,dataset\lego_2x3\raw\raw_114.png,6
74,dataset\sphere\raw\raw_006.png,0
2677,dataset\usb_mini\raw\raw_049.png,7
1298,dataset\bolt\raw\raw_208.png,3
389,dataset\cylinder\raw\raw_440.png,1
38,dataset\sphere\raw\raw_459.png,0
3575,dataset\key\raw\raw_297.png,9
3646,dataset\hex_key\raw\raw_177.png,10
738,dataset\nut\raw\raw_476.png,2
3803,dataset\hex_key\raw\raw_468.png,10
2174,dataset\lego_2x3\raw\raw_370.png,6
1541,dataset\spanner\raw\raw_408.png,4
339,dataset\sphere\raw\raw_486.png,0
1856,dataset\lego_1x2\raw\raw_340.png,5
803,dataset\nut\raw\raw_176.png,2
4194,dataset\mesh_pot\raw\raw_160.png,11
2237,dataset\lego_2x3\raw\raw_332.png,6
2911,dataset\usb_typec\raw\raw_001.png,8
4316,dataset\mesh_pot\raw\raw_286.png,11
21,dataset\sphere\raw\raw_375.png,0
2411,dataset\lego_2x3\raw\raw_366.png,6
1893,dataset\lego_1x2\raw\raw_385.png,5
3205,dataset\usb_typec\raw\raw_170.png,8
3963,dataset\mesh_pot\raw\raw_220.png,11
1116,dataset\bolt\raw\raw_392.png,3
3043,dataset\usb_typec\raw\raw_107.png,8
2033,dataset\lego_1x2\raw\raw_046.png,5
3640,dataset\hex_key\raw\raw_169.png,10
2092,dataset\lego_1x2\raw\raw_143.png,5
2344,dataset\lego_2x3\raw\raw_139.png,6
1004,dataset\nut\raw\raw_439.png,2
4000,dataset\mesh_pot\raw\raw_257.png,11
14,dataset\sphere\raw\raw_169.png,0
3889,dataset\hex_key\raw\raw_252.png,10
3302,dataset\key\raw\raw_383.png,9
1924,dataset\lego_1x2\raw\raw_042.png,5
2979,dataset\usb_typec\raw\raw_305.png,8
3818,dataset\hex_key\raw\raw_494.png,10
4042,dataset\mesh_pot\raw\raw_364.png,11
1485,dataset\spanner\raw\raw_358.png,4
4022,dataset\mesh_pot\raw\raw_086.png,11
1223,dataset\bolt\raw\raw_071.png,3
553,dataset\cylinder\raw\raw_371.png,1
1535,dataset\spanner\raw\raw_013.png,4
4247,dataset\mesh_pot\raw\raw_316.png,11
3741,dataset\hex_key\raw\raw_340.png,10
2385,dataset\lego_2x3\raw\raw_202.png,6
1647,dataset\spanner\raw\raw_047.png,4
2672,dataset\usb_mini\raw\raw_332.png,7
1014,dataset\nut\raw\raw_215.png,2
3060,dataset\usb_typec\raw\raw_211.png,8
255,dataset\sphere\raw\raw_121.png,0
4062,dataset\mesh_pot\raw\raw_142.png,11
1657,dataset\spanner\raw\raw_079.png,4
4183,dataset\mesh_pot\raw\raw_243.png,11
2309,dataset\lego_2x3\raw\raw_128.png,6
1064,dataset\nut\raw\raw_444.png,2
3429,dataset\key\raw\raw_189.png,9
2370,dataset\lego_2x3\raw\raw_323.png,6
823,dataset\nut\raw\raw_065.png,2
31,dataset\sphere\raw\raw_206.png,0
2881,dataset\usb_typec\raw\raw_122.png,8
1339,dataset\bolt\raw\raw_267.png,3
1664,dataset\spanner\raw\raw_319.png,4
4214,dataset\mesh_pot\raw\raw_162.png,11
800,dataset\nut\raw\raw_317.png,2
717,dataset\cylinder\raw\raw_467.png,1
2568,dataset\usb_mini\raw\raw_147.png,7
997,dataset\nut\raw\raw_017.png,2
2637,dataset\usb_mini\raw\raw_031.png,7
1492,dataset\spanner\raw\raw_282.png,4
4145,dataset\mesh_pot\raw\raw_208.png,11
3786,dataset\hex_key\raw\raw_446.png,10
981,dataset\nut\raw\raw_131.png,2
1922,dataset\lego_1x2\raw\raw_324.png,5
2724,dataset\usb_mini\raw\raw_335.png,7
1496,dataset\spanner\raw\raw_292.png,4
3090,dataset\usb_typec\raw\raw_244.png,8
1739,dataset\spanner\raw\raw_027.png,4
2847,dataset\usb_mini\raw\raw_162.png,7
459,dataset\cylinder\raw\raw_019.png,1
1456,dataset\spanner\raw\raw_225.png,4
3069,dataset\usb_typec\raw\raw_278.png,8
4291,dataset\mesh_pot\raw\raw_113.png,11
3719,dataset\hex_key\raw\raw_068.png,10
61,dataset\sphere\raw\raw_492.png,0
2236,dataset\lego_2x3\raw\raw_043.png,6
1598,dataset\spanner\raw\raw_495.png,4
3548,dataset\key\raw\raw_235.png,9
3497,dataset\key\raw\raw_338.png,9
1886,dataset\lego_1x2\raw\raw_207.png,5
3405,dataset\key\raw\raw_238.png,9
1721,dataset\spanner\raw\raw_499.png,4
1332,dataset\bolt\raw\raw_400.png,3
1307,dataset\bolt\raw\raw_391.png,3
253,dataset\sphere\raw\raw_324.png,0
1402,dataset\bolt\raw\raw_378.png,3
1047,dataset\nut\raw\raw_319.png,2
2518,dataset\lego_2x3\raw\raw_396.png,6
3558,dataset\key\raw\raw_128.png,9
272,dataset\sphere\raw\raw_456.png,0
968,dataset\nut\raw\raw_014.png,2
451,dataset\cylinder\raw\raw_141.png,1
4126,dataset\mesh_pot\raw\raw_322.png,11
677,dataset\cylinder\raw\raw_311.png,1
3129,dataset\usb_typec\raw\raw_031.png,8
2194,dataset\lego_2x3\raw\raw_085.png,6
4064,dataset\mesh_pot\raw\raw_084.png,11
2387,dataset\lego_2x3\raw\raw_039.png,6
2051,dataset\lego_1x2\raw\raw_173.png,5
2983,dataset\usb_typec\raw\raw_346.png,8
3705,dataset\hex_key\raw\raw_215.png,10
403,dataset\cylinder\raw\raw_350.png,1
1499,dataset\spanner\raw\raw_425.png,4
357,dataset\sphere\raw\raw_399.png,0
1935,dataset\lego_1x2\raw\raw_347.png,5
2179,dataset\lego_2x3\raw\raw_374.png,6
3286,dataset\key\raw\raw_016.png,9
2235,dataset\lego_2x3\raw\raw_359.png,6
2361,dataset\lego_2x3\raw\raw_040.png,6
4015,dataset\mesh_pot\raw\raw_335.png,11
584,dataset\cylinder\raw\raw_291.png,1
4021,dataset\mesh_pot\raw\raw_245.png,11
2988,dataset\usb_typec\raw\raw_074.png,8
2323,dataset\lego_2x3\raw\raw_343.png,6
3621,dataset\hex_key\raw\raw_306.png,10
829,dataset\nut\raw\raw_183.png,2
3802,dataset\hex_key\raw\raw_324.png,10
2818,dataset\usb_mini\raw\raw_200.png,7
2000,dataset\lego_1x2\raw\raw_180.png,5
1002,dataset\nut\raw\raw_495.png,2
1106,dataset\bolt\raw\raw_157.png,3
3498,dataset\key\raw\raw_272.png,9
1506,dataset\spanner\raw\raw_131.png,4
770,dataset\nut\raw\raw_414.png,2
1099,dataset\bolt\raw\raw_305.png,3
1371,dataset\bolt\raw\raw_456.png,3
2863,dataset\usb_mini\raw\raw_384.png,7
2766,dataset\usb_mini\raw\raw_343.png,7
2543,dataset\usb_mini\raw\raw_302.png,7
2720,dataset\usb_mini\raw\raw_289.png,7
2607,dataset\usb_mini\raw\raw_123.png,7
2464,dataset\lego_2x3\raw\raw_037.png,6
1707,dataset\spanner\raw\raw_337.png,4
1171,dataset\bolt\raw\raw_133.png,3
3875,dataset\hex_key\raw\raw_465.png,10
1756,dataset\spanner\raw\raw_327.png,4
2048,dataset\lego_1x2\raw\raw_297.png,5
744,dataset\nut\raw\raw_194.png,2
2962,dataset\usb_typec\raw\raw_315.png,8
2016,dataset\lego_1x2\raw\raw_150.png,5
2772,dataset\usb_mini\raw\raw_358.png,7
1,dataset\sphere\raw\raw_089.png,0
2571,dataset\usb_mini\raw\raw_089.png,7
3576,dataset\key\raw\raw_237.png,9
49,dataset\sphere\raw\raw_494.png,0
3314,dataset\key\raw\raw_295.png,9
3216,dataset\usb_typec\raw\raw_382.png,8
1040,dataset\nut\raw\raw_281.png,2
63,dataset\sphere\raw\raw_017.png,0
3017,dataset\usb_typec\raw\raw_267.png,8
3269,dataset\key\raw\raw_364.png,9
2756,dataset\usb_mini\raw\raw_349.png,7
2181,dataset\lego_2x3\raw\raw_339.png,6
1540,dataset\spanner\raw\raw_293.png,4
2468,dataset\lego_2x3\raw\raw_130.png,6
3632,dataset\hex_key\raw\raw_202.png,10
314,dataset\sphere\raw\raw_281.png,0
1443,dataset\spanner\raw\raw_093.png,4
4190,dataset\mesh_pot\raw\raw_202.png,11
3450,dataset\key\raw\raw_292.png,9
3736,dataset\hex_key\raw\raw_146.png,10
1216,dataset\bolt\raw\raw_413.png,3
889,dataset\nut\raw\raw_416.png,2
320,dataset\sphere\raw\raw_271.png,0
4055,dataset\mesh_pot\raw\raw_179.png,11
950,dataset\nut\raw\raw_058.png,2
1862,dataset\lego_1x2\raw\raw_278.png,5
4085,dataset\mesh_pot\raw\raw_010.png,11
2058,dataset\lego_1x2\raw\raw_281.png,5
2321,dataset\lego_2x3\raw\raw_253.png,6
3876,dataset\hex_key\raw\raw_258.png,10
2348,dataset\lego_2x3\raw\raw_241.png,6
1579,dataset\spanner\raw\raw_081.png,4
4223,dataset\mesh_pot\raw\raw_226.png,11
986,dataset\nut\raw\raw_315.png,2
2151,dataset\lego_1x2\raw\raw_307.png,5
643,dataset\cylinder\raw\raw_193.png,1
1285,dataset\bolt\raw\raw_201.png,3
578,dataset\cylinder\raw\raw_151.png,1
2733,dataset\usb_mini\raw\raw_101.png,7
4306,dataset\mesh_pot\raw\raw_390.png,11
1201,dataset\bolt\raw\raw_169.png,3
2419,dataset\lego_2x3\raw\raw_122.png,6
25,dataset\sphere\raw\raw_335.png,0
911,dataset\nut\raw\raw_258.png,2
3171,dataset\usb_typec\raw\raw_320.png,8
824,dataset\nut\raw\raw_423.png,2
3344,dataset\key\raw\raw_031.png,9
4139,dataset\mesh_pot\raw\raw_290.png,11
3474,dataset\key\raw\raw_145.png,9
1015,dataset\nut\raw\raw_185.png,2
1864,dataset\lego_1x2\raw\raw_391.png,5
2291,dataset\lego_2x3\raw\raw_148.png,6
2552,dataset\usb_mini\raw\raw_191.png,7
1591,dataset\spanner\raw\raw_332.png,4
3214,dataset\usb_typec\raw\raw_250.png,8
4028,dataset\mesh_pot\raw\raw_356.png,11
1694,dataset\spanner\raw\raw_060.png,4
1783,dataset\spanner\raw\raw_489.png,4
256,dataset\sphere\raw\raw_252.png,0
1525,dataset\spanner\raw\raw_274.png,4
250,dataset\sphere\raw\raw_349.png,0
3187,dataset\usb_typec\raw\raw_105.png,8
1477,dataset\spanner\raw\raw_087.png,4
983,dataset\nut\raw\raw_153.png,2
3349,dataset\key\raw\raw_396.png,9
3812,dataset\hex_key\raw\raw_150.png,10
1946,dataset\lego_1x2\raw\raw_383.png,5
3987,dataset\mesh_pot\raw\raw_297.png,11
173,dataset\sphere\raw\raw_496.png,0
1483,dataset\spanner\raw\raw_147.png,4
4063,dataset\mesh_pot\raw\raw_231.png,11
368,dataset\cylinder\raw\raw_255.png,1
2454,dataset\lego_2x3\raw\raw_158.png,6
228,dataset\sphere\raw\raw_433.png,0
985,dataset\nut\raw\raw_294.png,2
1901,dataset\lego_1x2\raw\raw_303.png,5
138,dataset\sphere\raw\raw_014.png,0
634,dataset\cylinder\raw\raw_362.png,1
959,dataset\nut\raw\raw_246.png,2
4107,dataset\mesh_pot\raw\raw_124.png,11
2049,dataset\lego_1x2\raw\raw_274.png,5
1254,dataset\bolt\raw\raw_130.png,3
511,dataset\cylinder\raw\raw_267.png,1
566,dataset\cylinder\raw\raw_056.png,1
1852,dataset\lego_1x2\raw\raw_091.png,5
537,dataset\cylinder\raw\raw_047.png,1
1804,dataset\lego_1x2\raw\raw_279.png,5
151,dataset\sphere\raw\raw_168.png,0
630,dataset\cylinder\raw\raw_278.png,1
1734,dataset\spanner\raw\raw_098.png,4
1644,dataset\spanner\raw\raw_213.png,4
1704,dataset\spanner\raw\raw_186.png,4
352,dataset\sphere\raw\raw_436.png,0
3881,dataset\hex_key\raw\raw_027.png,10
729,dataset\nut\raw\raw_220.png,2
2157,dataset\lego_1x2\raw\raw_060.png,5
690,dataset\cylinder\raw\raw_306.png,1
2122,dataset\lego_1x2\raw\raw_011.png,5
2585,dataset\usb_mini\raw\raw_202.png,7
2121,dataset\lego_1x2\raw\raw_090.png,5
4069,dataset\mesh_pot\raw\raw_291.png,11
188,dataset\sphere\raw\raw_170.png,0
1424,dataset\bolt\raw\raw_347.png,3
433,dataset\cylinder\raw\raw_150.png,1
2765,dataset\usb_mini\raw\raw_351.png,7
2855,dataset\usb_mini\raw\raw_150.png,7
890,dataset\nut\raw\raw_308.png,2
3386,dataset\key\raw\raw_153.png,9
783,dataset\nut\raw\raw_479.png,2
2877,dataset\usb_mini\raw\raw_184.png,7
